Ligand,Docking_Energy,rmsd/ub,RMSD_lb,Source_File
169683_uff_e=107.27_out,-4.0,2.498,0.852,ligand2.csv
169683_uff_e=107.27_out,-4.0,22.588,21.492,ligand2.csv
169683_uff_e=107.27_out,-4.0,4.016,1.853,ligand2.csv
170570_uff_e=281.81_out,-6.6,0.0,0.0,ligand2.csv
170570_uff_e=281.81_out,-6.6,24.42,23.015,ligand2.csv
170570_uff_e=281.81_out,-6.2,1.043,0.996,ligand2.csv
170570_uff_e=281.81_out,-6.0,23.76,21.454,ligand2.csv
170570_uff_e=281.81_out,-6.0,5.302,3.43,ligand2.csv
170570_uff_e=281.81_out,-6.0,23.702,21.957,ligand2.csv
170570_uff_e=281.81_out,-5.9,22.797,21.769,ligand2.csv
170570_uff_e=281.81_out,-5.7,22.816,21.586,ligand2.csv
170570_uff_e=281.81_out,-5.7,29.723,27.258,ligand2.csv
173183_uff_e=575.79_out,-6.9,0.0,0.0,ligand2.csv
173183_uff_e=575.79_out,-6.7,8.66,3.133,ligand2.csv
173183_uff_e=575.79_out,-6.7,23.404,21.827,ligand2.csv
173183_uff_e=575.79_out,-6.6,8.414,3.645,ligand2.csv
173183_uff_e=575.79_out,-6.5,11.143,8.695,ligand2.csv
173183_uff_e=575.79_out,-6.5,26.379,23.099,ligand2.csv
173183_uff_e=575.79_out,-6.4,26.595,24.402,ligand2.csv
173183_uff_e=575.79_out,-6.4,26.079,23.987,ligand2.csv
173183_uff_e=575.79_out,-6.4,37.179,34.795,ligand2.csv
173866_uff_e=1869.75_out,-6.8,0.0,0.0,ligand2.csv
173866_uff_e=1869.75_out,-6.6,15.466,11.737,ligand2.csv
173866_uff_e=1869.75_out,-6.5,4.891,3.14,ligand2.csv
173866_uff_e=1869.75_out,-6.4,26.467,23.57,ligand2.csv
173866_uff_e=1869.75_out,-6.3,25.247,22.824,ligand2.csv
173866_uff_e=1869.75_out,-6.3,24.649,22.62,ligand2.csv
173866_uff_e=1869.75_out,-6.2,6.918,2.73,ligand2.csv
173866_uff_e=1869.75_out,-6.2,6.219,2.97,ligand2.csv
173866_uff_e=1869.75_out,-6.2,25.46,22.277,ligand2.csv
174174_uff_e=466.68_out,-6.2,0.0,0.0,ligand2.csv
174174_uff_e=466.68_out,-6.0,24.741,22.949,ligand2.csv
174174_uff_e=466.68_out,-5.9,25.632,23.712,ligand2.csv
174174_uff_e=466.68_out,-5.8,2.123,1.546,ligand2.csv
174174_uff_e=466.68_out,-5.7,1.979,1.06,ligand2.csv
174174_uff_e=466.68_out,-5.7,2.379,1.702,ligand2.csv
174174_uff_e=466.68_out,-5.7,8.356,6.154,ligand2.csv
174174_uff_e=466.68_out,-5.7,24.542,22.565,ligand2.csv
174174_uff_e=466.68_out,-5.6,16.821,12.998,ligand2.csv
174277_uff_e=836.03_out,-6.7,0.0,0.0,ligand2.csv
174277_uff_e=836.03_out,-6.5,4.897,2.684,ligand2.csv
174277_uff_e=836.03_out,-6.2,4.642,2.698,ligand2.csv
174277_uff_e=836.03_out,-6.0,12.148,9.519,ligand2.csv
174277_uff_e=836.03_out,-5.9,12.029,8.36,ligand2.csv
174277_uff_e=836.03_out,-5.9,25.209,21.204,ligand2.csv
174277_uff_e=836.03_out,-5.9,23.636,21.299,ligand2.csv
174277_uff_e=836.03_out,-5.9,12.39,9.322,ligand2.csv
174277_uff_e=836.03_out,-5.9,5.937,3.291,ligand2.csv
174868_uff_e=587.26_out,-6.5,0.0,0.0,ligand2.csv
174868_uff_e=587.26_out,-6.4,11.006,9.312,ligand2.csv
174868_uff_e=587.26_out,-5.8,11.363,9.357,ligand2.csv
174868_uff_e=587.26_out,-5.8,4.479,2.322,ligand2.csv
174868_uff_e=587.26_out,-5.8,22.794,19.721,ligand2.csv
174868_uff_e=587.26_out,-5.8,17.429,14.322,ligand2.csv
174868_uff_e=587.26_out,-5.8,5.718,2.642,ligand2.csv
174868_uff_e=587.26_out,-5.7,3.812,2.634,ligand2.csv
174868_uff_e=587.26_out,-5.7,4.75,2.135,ligand2.csv
174870_uff_e=609.31_out,-6.5,0.0,0.0,ligand2.csv
174870_uff_e=609.31_out,-6.3,11.039,9.249,ligand2.csv
174870_uff_e=609.31_out,-6.0,2.017,1.695,ligand2.csv
174870_uff_e=609.31_out,-6.0,4.914,2.34,ligand2.csv
174870_uff_e=609.31_out,-5.9,6.079,3.356,ligand2.csv
174870_uff_e=609.31_out,-5.8,11.421,9.307,ligand2.csv
174870_uff_e=609.31_out,-5.8,12.345,9.932,ligand2.csv
174870_uff_e=609.31_out,-5.8,4.434,2.315,ligand2.csv
174870_uff_e=609.31_out,-5.7,23.559,20.811,ligand2.csv
174880_uff_e=529.21_out,-6.6,0.0,0.0,ligand2.csv
174880_uff_e=529.21_out,-6.5,25.084,23.661,ligand2.csv
174880_uff_e=529.21_out,-6.5,14.112,10.117,ligand2.csv
174880_uff_e=529.21_out,-6.5,24.496,20.859,ligand2.csv
174880_uff_e=529.21_out,-6.4,13.671,10.379,ligand2.csv
174880_uff_e=529.21_out,-6.4,21.868,18.756,ligand2.csv
174880_uff_e=529.21_out,-6.4,25.133,21.736,ligand2.csv
174880_uff_e=529.21_out,-6.4,23.42,19.805,ligand2.csv
174880_uff_e=529.21_out,-6.4,8.363,3.298,ligand2.csv
175902_uff_e=997.72_out,-7.7,0.0,0.0,ligand2.csv
175902_uff_e=997.72_out,-7.6,28.016,24.607,ligand2.csv
175902_uff_e=997.72_out,-7.6,28.069,25.117,ligand2.csv
175902_uff_e=997.72_out,-7.5,27.571,25.034,ligand2.csv
175902_uff_e=997.72_out,-7.5,27.866,25.359,ligand2.csv
175902_uff_e=997.72_out,-7.4,7.245,2.479,ligand2.csv
175902_uff_e=997.72_out,-7.4,27.257,24.455,ligand2.csv
175902_uff_e=997.72_out,-7.3,27.47,24.797,ligand2.csv
175902_uff_e=997.72_out,-7.2,4.357,2.827,ligand2.csv
176079_uff_e=868.96_out,-8.4,0.0,0.0,ligand2.csv
176079_uff_e=868.96_out,-8.1,4.745,3.329,ligand2.csv
176079_uff_e=868.96_out,-7.9,10.528,3.669,ligand2.csv
176079_uff_e=868.96_out,-7.8,10.35,2.984,ligand2.csv
176079_uff_e=868.96_out,-7.8,2.935,1.871,ligand2.csv
176079_uff_e=868.96_out,-7.7,28.162,23.685,ligand2.csv
176079_uff_e=868.96_out,-7.7,26.613,22.252,ligand2.csv
176079_uff_e=868.96_out,-7.7,10.857,4.115,ligand2.csv
176079_uff_e=868.96_out,-7.7,2.594,1.969,ligand2.csv
177149_uff_e=203.50_out,-6.4,0.0,0.0,ligand2.csv
177149_uff_e=203.50_out,-6.3,22.938,21.578,ligand2.csv
177149_uff_e=203.50_out,-6.1,6.688,3.91,ligand2.csv
177149_uff_e=203.50_out,-6.0,2.501,1.626,ligand2.csv
177149_uff_e=203.50_out,-6.0,6.828,4.086,ligand2.csv
177149_uff_e=203.50_out,-5.9,24.166,22.651,ligand2.csv
177149_uff_e=203.50_out,-5.9,24.796,23.134,ligand2.csv
177149_uff_e=203.50_out,-5.9,24.356,23.482,ligand2.csv
177149_uff_e=203.50_out,-5.8,2.229,1.924,ligand2.csv
177154_uff_e=891.31_out,-8.4,0.0,0.0,ligand2.csv
177154_uff_e=891.31_out,-8.2,10.936,6.521,ligand2.csv
177154_uff_e=891.31_out,-8.0,25.652,23.673,ligand2.csv
177154_uff_e=891.31_out,-7.9,10.772,6.836,ligand2.csv
177154_uff_e=891.31_out,-7.9,11.843,8.68,ligand2.csv
177154_uff_e=891.31_out,-7.8,27.164,24.621,ligand2.csv
177154_uff_e=891.31_out,-7.8,27.593,23.953,ligand2.csv
177154_uff_e=891.31_out,-7.7,11.715,7.48,ligand2.csv
177154_uff_e=891.31_out,-7.6,26.747,24.892,ligand2.csv
177562_uff_e=561.49_out,-6.5,0.0,0.0,ligand2.csv
177562_uff_e=561.49_out,-6.5,8.192,4.341,ligand2.csv
177562_uff_e=561.49_out,-6.5,2.565,1.687,ligand2.csv
177562_uff_e=561.49_out,-6.4,4.761,2.745,ligand2.csv
177562_uff_e=561.49_out,-6.4,22.53,20.042,ligand2.csv
177562_uff_e=561.49_out,-6.3,8.175,4.935,ligand2.csv
177562_uff_e=561.49_out,-6.3,3.069,1.865,ligand2.csv
177562_uff_e=561.49_out,-6.3,23.319,20.338,ligand2.csv
177562_uff_e=561.49_out,-6.3,22.113,19.607,ligand2.csv
177696_uff_e=498.87_out,-6.3,0.0,0.0,ligand2.csv
177696_uff_e=498.87_out,-6.3,19.452,17.183,ligand2.csv
177696_uff_e=498.87_out,-6.2,7.898,3.871,ligand2.csv
177696_uff_e=498.87_out,-6.1,7.752,3.847,ligand2.csv
177696_uff_e=498.87_out,-6.1,18.952,16.727,ligand2.csv
177696_uff_e=498.87_out,-6.1,23.137,20.838,ligand2.csv
177696_uff_e=498.87_out,-6.1,26.604,25.351,ligand2.csv
177696_uff_e=498.87_out,-6.0,7.854,4.339,ligand2.csv
177696_uff_e=498.87_out,-6.0,27.458,25.616,ligand2.csv
177893_uff_e=571.43_out,-6.8,0.0,0.0,ligand2.csv
177893_uff_e=571.43_out,-6.7,7.567,0.952,ligand2.csv
177893_uff_e=571.43_out,-6.6,13.933,12.56,ligand2.csv
177893_uff_e=571.43_out,-6.6,11.901,11.464,ligand2.csv
177893_uff_e=571.43_out,-6.5,12.841,10.561,ligand2.csv
177893_uff_e=571.43_out,-6.5,22.315,20.351,ligand2.csv
177893_uff_e=571.43_out,-6.4,24.865,20.895,ligand2.csv
177893_uff_e=571.43_out,-6.4,26.258,22.398,ligand2.csv
177893_uff_e=571.43_out,-6.4,22.596,19.615,ligand2.csv
179169_uff_e=777.56_out,-6.8,0.0,0.0,ligand2.csv
179169_uff_e=777.56_out,-6.5,8.298,4.595,ligand2.csv
179169_uff_e=777.56_out,-6.3,9.847,4.564,ligand2.csv
179169_uff_e=777.56_out,-6.1,24.725,23.226,ligand2.csv
179169_uff_e=777.56_out,-6.1,8.105,3.085,ligand2.csv
179169_uff_e=777.56_out,-6.1,10.587,6.685,ligand2.csv
179169_uff_e=777.56_out,-6.1,10.514,6.392,ligand2.csv
179169_uff_e=777.56_out,-6.0,7.271,3.0,ligand2.csv
179169_uff_e=777.56_out,-5.9,26.309,23.403,ligand2.csv
179375_uff_e=443.11_out,-6.3,0.0,0.0,ligand2.csv
179375_uff_e=443.11_out,-6.2,5.664,1.819,ligand2.csv
179375_uff_e=443.11_out,-5.9,24.121,21.29,ligand2.csv
179375_uff_e=443.11_out,-5.9,12.257,7.308,ligand2.csv
179375_uff_e=443.11_out,-5.9,4.167,2.235,ligand2.csv
179375_uff_e=443.11_out,-5.8,15.68,12.2,ligand2.csv
179375_uff_e=443.11_out,-5.7,5.06,2.571,ligand2.csv
179375_uff_e=443.11_out,-5.7,6.391,2.48,ligand2.csv
179375_uff_e=443.11_out,-5.6,23.793,22.272,ligand2.csv
179460_uff_e=473.13_out,-7.0,0.0,0.0,ligand2.csv
179460_uff_e=473.13_out,-6.6,22.975,20.824,ligand2.csv
179460_uff_e=473.13_out,-6.6,22.229,18.42,ligand2.csv
179460_uff_e=473.13_out,-6.5,24.185,21.754,ligand2.csv
179460_uff_e=473.13_out,-6.5,25.727,23.636,ligand2.csv
179460_uff_e=473.13_out,-6.4,24.886,23.187,ligand2.csv
179460_uff_e=473.13_out,-6.3,9.376,5.891,ligand2.csv
179460_uff_e=473.13_out,-6.3,26.493,23.789,ligand2.csv
179460_uff_e=473.13_out,-6.3,36.18,33.579,ligand2.csv
179647_uff_e=300.55_out,-5.8,0.0,0.0,ligand2.csv
179647_uff_e=300.55_out,-5.2,3.185,1.565,ligand2.csv
179647_uff_e=300.55_out,-5.1,5.393,3.804,ligand2.csv
179647_uff_e=300.55_out,-5.0,3.058,2.296,ligand2.csv
179647_uff_e=300.55_out,-5.0,5.333,3.478,ligand2.csv
179647_uff_e=300.55_out,-5.0,1.881,1.476,ligand2.csv
179647_uff_e=300.55_out,-4.8,7.234,3.954,ligand2.csv
179647_uff_e=300.55_out,-4.8,7.329,4.374,ligand2.csv
179647_uff_e=300.55_out,-4.7,6.4,3.772,ligand2.csv
179651_uff_e=2430.84_out,-8.3,0.0,0.0,ligand2.csv
179651_uff_e=2430.84_out,-7.8,24.078,20.847,ligand2.csv
179651_uff_e=2430.84_out,-7.4,4.984,3.179,ligand2.csv
179651_uff_e=2430.84_out,-7.4,25.818,22.492,ligand2.csv
179651_uff_e=2430.84_out,-7.3,7.744,2.802,ligand2.csv
179651_uff_e=2430.84_out,-7.3,7.762,2.434,ligand2.csv
179651_uff_e=2430.84_out,-7.3,7.523,3.965,ligand2.csv
179651_uff_e=2430.84_out,-7.3,7.219,2.077,ligand2.csv
179651_uff_e=2430.84_out,-7.2,25.873,22.729,ligand2.csv
181271_uff_e=179.73_out,-6.0,0.0,0.0,ligand2.csv
181271_uff_e=179.73_out,-5.9,6.28,2.51,ligand2.csv
181271_uff_e=179.73_out,-5.9,22.382,20.752,ligand2.csv
181271_uff_e=179.73_out,-5.9,23.66,22.431,ligand2.csv
181271_uff_e=179.73_out,-5.8,16.32,13.096,ligand2.csv
181271_uff_e=179.73_out,-5.8,5.616,2.279,ligand2.csv
181271_uff_e=179.73_out,-5.8,22.012,20.691,ligand2.csv
181271_uff_e=179.73_out,-5.8,23.0,21.385,ligand2.csv
181271_uff_e=179.73_out,-5.7,23.793,22.743,ligand2.csv
181511_uff_e=156.62_out,-6.6,0.0,0.0,ligand2.csv
181511_uff_e=156.62_out,-6.4,1.641,1.112,ligand2.csv
181511_uff_e=156.62_out,-6.2,23.655,22.319,ligand2.csv
181511_uff_e=156.62_out,-6.0,1.915,1.54,ligand2.csv
181511_uff_e=156.62_out,-6.0,3.838,2.828,ligand2.csv
181511_uff_e=156.62_out,-6.0,23.271,21.75,ligand2.csv
181511_uff_e=156.62_out,-6.0,23.097,22.017,ligand2.csv
181511_uff_e=156.62_out,-5.9,6.046,1.416,ligand2.csv
181511_uff_e=156.62_out,-5.8,23.903,21.406,ligand2.csv
181684_uff_e=338.77_out,-6.8,0.0,0.0,ligand2.csv
181684_uff_e=338.77_out,-6.7,6.021,1.973,ligand2.csv
181684_uff_e=338.77_out,-6.4,5.173,1.406,ligand2.csv
181684_uff_e=338.77_out,-6.3,6.104,2.322,ligand2.csv
181684_uff_e=338.77_out,-5.8,24.103,21.687,ligand2.csv
181684_uff_e=338.77_out,-5.8,23.661,22.584,ligand2.csv
181684_uff_e=338.77_out,-5.7,4.867,2.717,ligand2.csv
181684_uff_e=338.77_out,-5.6,24.129,22.072,ligand2.csv
181684_uff_e=338.77_out,-5.6,24.744,23.8,ligand2.csv
181686_uff_e=315.20_out,-6.6,0.0,0.0,ligand2.csv
181686_uff_e=315.20_out,-6.4,5.665,1.116,ligand2.csv
181686_uff_e=315.20_out,-6.3,2.988,1.27,ligand2.csv
181686_uff_e=315.20_out,-6.2,23.141,21.758,ligand2.csv
181686_uff_e=315.20_out,-6.0,2.273,1.665,ligand2.csv
181686_uff_e=315.20_out,-6.0,4.698,3.361,ligand2.csv
181686_uff_e=315.20_out,-5.8,6.486,2.068,ligand2.csv
181686_uff_e=315.20_out,-5.8,23.652,21.862,ligand2.csv
181686_uff_e=315.20_out,-5.8,22.427,21.715,ligand2.csv
181744_uff_e=816.99_out,-7.6,0.0,0.0,ligand2.csv
181744_uff_e=816.99_out,-7.4,1.513,1.286,ligand2.csv
181744_uff_e=816.99_out,-7.1,9.194,2.304,ligand2.csv
181744_uff_e=816.99_out,-7.1,24.896,23.238,ligand2.csv
181744_uff_e=816.99_out,-7.0,26.852,24.102,ligand2.csv
181744_uff_e=816.99_out,-7.0,25.216,21.098,ligand2.csv
181744_uff_e=816.99_out,-7.0,13.776,10.399,ligand2.csv
181744_uff_e=816.99_out,-6.9,8.79,3.569,ligand2.csv
181744_uff_e=816.99_out,-6.9,9.514,5.501,ligand2.csv
181804_uff_e=300.60_out,-5.4,0.0,0.0,ligand2.csv
181804_uff_e=300.60_out,-5.1,4.987,3.068,ligand2.csv
181804_uff_e=300.60_out,-5.1,2.774,2.11,ligand2.csv
181804_uff_e=300.60_out,-4.8,6.563,3.398,ligand2.csv
181804_uff_e=300.60_out,-4.8,18.583,16.729,ligand2.csv
181804_uff_e=300.60_out,-4.7,3.365,1.693,ligand2.csv
181804_uff_e=300.60_out,-4.7,6.206,3.554,ligand2.csv
181804_uff_e=300.60_out,-4.7,6.556,4.037,ligand2.csv
181804_uff_e=300.60_out,-4.7,22.053,20.794,ligand2.csv
181811_uff_e=535.87_out,-5.6,0.0,0.0,ligand2.csv
181811_uff_e=535.87_out,-5.4,1.678,1.572,ligand2.csv
181811_uff_e=535.87_out,-5.4,6.387,2.507,ligand2.csv
181811_uff_e=535.87_out,-5.3,24.383,23.037,ligand2.csv
181811_uff_e=535.87_out,-5.3,5.628,3.641,ligand2.csv
181811_uff_e=535.87_out,-5.3,2.964,2.379,ligand2.csv
181811_uff_e=535.87_out,-5.2,5.74,2.742,ligand2.csv
181811_uff_e=535.87_out,-5.2,5.169,3.489,ligand2.csv
181811_uff_e=535.87_out,-5.2,21.197,18.836,ligand2.csv
181814_uff_e=2255.65_out,-5.9,0.0,0.0,ligand2.csv
181814_uff_e=2255.65_out,-5.8,5.55,2.141,ligand2.csv
181814_uff_e=2255.65_out,-5.5,14.158,10.569,ligand2.csv
181814_uff_e=2255.65_out,-5.5,5.737,2.203,ligand2.csv
181814_uff_e=2255.65_out,-5.4,15.401,11.491,ligand2.csv
181814_uff_e=2255.65_out,-5.3,25.902,22.385,ligand2.csv
181814_uff_e=2255.65_out,-5.3,13.594,9.211,ligand2.csv
181814_uff_e=2255.65_out,-5.3,5.62,2.277,ligand2.csv
181814_uff_e=2255.65_out,-5.3,26.94,23.608,ligand2.csv
181883_uff_e=379.50_out,-7.5,0.0,0.0,ligand2.csv
181883_uff_e=379.50_out,-7.4,8.747,5.365,ligand2.csv
181883_uff_e=379.50_out,-7.1,9.606,7.744,ligand2.csv
181883_uff_e=379.50_out,-7.0,7.35,1.739,ligand2.csv
181883_uff_e=379.50_out,-6.9,28.808,27.064,ligand2.csv
181883_uff_e=379.50_out,-6.7,2.144,1.81,ligand2.csv
181883_uff_e=379.50_out,-6.7,10.532,8.723,ligand2.csv
181883_uff_e=379.50_out,-6.6,4.54,2.285,ligand2.csv
181883_uff_e=379.50_out,-6.5,24.268,21.561,ligand2.csv
181994_uff_e=225.92_out,-7.1,0.0,0.0,ligand2.csv
181994_uff_e=225.92_out,-6.6,6.897,1.402,ligand2.csv
181994_uff_e=225.92_out,-6.5,6.813,1.853,ligand2.csv
181994_uff_e=225.92_out,-6.0,12.247,11.344,ligand2.csv
181994_uff_e=225.92_out,-5.9,23.618,21.626,ligand2.csv
181994_uff_e=225.92_out,-5.9,14.61,13.101,ligand2.csv
181994_uff_e=225.92_out,-5.9,13.625,11.373,ligand2.csv
181994_uff_e=225.92_out,-5.8,15.911,13.493,ligand2.csv
181994_uff_e=225.92_out,-5.8,24.523,22.425,ligand2.csv
182116_uff_e=662.96_out,-7.1,0.0,0.0,ligand2.csv
182116_uff_e=662.96_out,-6.9,5.803,2.159,ligand2.csv
182116_uff_e=662.96_out,-6.9,25.533,22.716,ligand2.csv
182116_uff_e=662.96_out,-6.9,5.087,2.106,ligand2.csv
182116_uff_e=662.96_out,-6.8,5.557,2.514,ligand2.csv
182116_uff_e=662.96_out,-6.7,6.374,1.716,ligand2.csv
182116_uff_e=662.96_out,-6.6,12.711,9.864,ligand2.csv
182116_uff_e=662.96_out,-6.5,4.244,2.83,ligand2.csv
182116_uff_e=662.96_out,-6.5,24.719,21.36,ligand2.csv
182145_uff_e=714.87_out,-6.5,0.0,0.0,ligand2.csv
182145_uff_e=714.87_out,-6.5,22.899,21.293,ligand2.csv
182145_uff_e=714.87_out,-6.5,20.74,17.29,ligand2.csv
182145_uff_e=714.87_out,-6.3,17.68,15.225,ligand2.csv
182145_uff_e=714.87_out,-6.1,18.079,15.429,ligand2.csv
182145_uff_e=714.87_out,-6.0,24.377,21.493,ligand2.csv
182145_uff_e=714.87_out,-6.0,21.007,17.645,ligand2.csv
182145_uff_e=714.87_out,-5.9,19.712,16.572,ligand2.csv
182145_uff_e=714.87_out,-5.8,23.88,21.325,ligand2.csv
182232_uff_e=238.72_out,-6.6,0.0,0.0,ligand2.csv
182232_uff_e=238.72_out,-6.4,4.46,2.667,ligand2.csv
182232_uff_e=238.72_out,-6.3,10.501,9.124,ligand2.csv
182232_uff_e=238.72_out,-6.3,22.418,21.587,ligand2.csv
182232_uff_e=238.72_out,-6.2,10.532,9.128,ligand2.csv
182232_uff_e=238.72_out,-6.2,7.052,1.798,ligand2.csv
182232_uff_e=238.72_out,-6.1,22.896,21.63,ligand2.csv
182232_uff_e=238.72_out,-6.1,24.81,22.467,ligand2.csv
182232_uff_e=238.72_out,-6.0,9.885,8.196,ligand2.csv
182244_uff_e=562.18_out,-6.8,0.0,0.0,ligand2.csv
182244_uff_e=562.18_out,-6.6,12.416,8.477,ligand2.csv
182244_uff_e=562.18_out,-6.6,12.219,8.799,ligand2.csv
